EmployeeID,Age,Gender,Department,Tenure,Location,SelfRatedHealth,ChronicConditions,SickDaysPastYear,StressLevel,Employee_Feedback,CurrentWorkAbility,WorkAbilityPhysical,WorkAbilityMental,Calculated_ABI_Score
EMP04274,34,Female,Marketing,9,Berlin,3,No,3,5.0,Average experience.,4,2,4,26
EMP04275,53,Female,HR,5,Tokyo,4,No,3,1.0,Great work-life balance.,4,2,4,26
EMP04276,44,Male,Operations,5,Remote,3,No,4,1.0,I feel energized at work.,7,5,3,39
EMP04277,38,Female,Operations,6,New York,3,No,4,6.0,Nothing special to report.,5,1,2,21
EMP04278,61,male,Sales,23,New York,4,No,6,5.0,Nothing special to report.,10,2,3,36
EMP04279,42,Female,HR,3,London,4,Yes,6,5.0,It pays the bills.,6,5,3,37
EMP04280,23,Female,HR,5,New York,2,No,4,2.0,Great work-life balance.,7,2,3,30
EMP04281,58,Male,Finance,1,London,5,No,4,9.0,I am exhausted every day.,6,5,4,39
EMP04282,27,Male,Marketing,11,New York,2,Yes,6,5.0,Nothing special to report.,4,2,5,28
EMP04283,39,Female,Sales,21,New York,3,Yes,3,3.0,Management is very supportive.,9,4,5,44
EMP04284,51,Male,Finance,20,Tokyo,3,No,5,7.0,Average experience.,7,1,4,29
EMP04285,43,F,Sales,1,Tokyo,2,No,3,6.0,Average experience.,8,2,5,36
EMP04286,54,Male,HR,7,Remote,5,Yes,9,6.0,It pays the bills.,6,3,3,31
EMP04287,51,Female,Sales,15,Berlin,3,No,5,5.0,Average experience.,10,3,2,37
EMP04288,38,Male,Sales,17,Remote,2,No,2,4.0,Love the culture here.,10,5,5,49
EMP04289,64,male,Sales,8,New York,4,No,3,6.0,Work is okay.,6,1,4,27
EMP04290,53,Male,IT,2,Remote,4,No,8,9.0,Management expects too much.,4,5,2,31
EMP04291,63,Male,IT,13,Tokyo,5,No,5,7.0,Nothing special to report.,7,1,1,23
EMP04292,35,Male,Marketing,12,New York,3,Yes,6,4.0,Great work-life balance.,9,3,5,41
EMP04293,31,M,Marketing,5,New York,3,No,4,7.0,Work is okay.,7,3,5,37
EMP04294,57,Male,HR,13,Remote,2,No,2,3.0,Management is very supportive.,7,5,2,37
EMP04295,55,Male,Sales,6,London,4,No,6,5.0,Average experience.,8,4,4,40
EMP04296,30,Male,HR,15,Berlin,4,No,4,7.0,Nothing special to report.,5,3,3,29
EMP04297,63,Female,IT,23,Remote,5,No,4,6.0,Work is okay.,3,1,3,19
EMP04298,49,Male,Sales,22,Remote,4,No,2,6.0,It pays the bills.,10,2,4,38
EMP04299,32,Male,Finance,21,Berlin,5,Yes,7,2.0,Great work-life balance.,9,2,2,32
EMP04300,35,Male,IT,22,New York,5,No,7,8.0,Work is okay.,6,2,1,24
EMP04301,60,Female,IT,11,New York,3,Yes,2,7.0,Nothing special to report.,5,3,3,29
EMP04302,40,Female,IT,4,London,2,No,4,9.0,I need a long break.,2,4,3,26
EMP04303,36,Female,Sales,1,Remote,2,No,6,2.0,Excellent benefits.,6,3,5,35
EMP04304,49,male,Marketing,15,Berlin,3,No,4,1.0,Excellent benefits.,7,1,4,29
EMP04305,45,female,Operations,12,Remote,3,No,7,4.0,Love the culture here.,7,3,4,35
EMP04306,29,Male,Finance,9,Tokyo,2,Yes,4,2.0,Management is very supportive.,9,3,2,35
EMP04307,64,Female,Finance,11,Remote,3,Yes,2,7.0,Standard corporate environment.,9,3,2,35
EMP04308,30,Female,HR,5,Remote,3,No,5,7.0,Average experience.,4,3,3,27
EMP04309,54,F,Sales,24,Tokyo,1,No,3,3.0,Management is very supportive.,10,1,5,37
EMP04310,54,Female,Marketing,7,Tokyo,3,No,3,1.0,I feel energized at work.,5,3,2,27
EMP04311,40,Female,IT,8,Berlin,2,No,3,8.0,Standard corporate environment.,4,4,3,30
EMP04312,24,Female,Operations,1,New York,3,No,9,8.0,I am exhausted every day.,5,5,3,35
EMP04313,31,F,Sales,1,London,2,No,2,4.0,I feel energized at work.,6,1,4,27
EMP04314,61,Male,Sales,3,Tokyo,4,No,4,3.0,Great work-life balance.,10,4,4,44
EMP04315,63,Male,Marketing,8,New York,2,Yes,5,7.0,Average experience.,9,2,5,38
EMP04316,22,Male,Operations,11,Berlin,4,No,4,4.0,Management is very supportive.,10,2,3,36
EMP04317,50,Male,IT,1,Remote,3,No,2,7.0,It pays the bills.,4,1,2,19
EMP04318,55,Female,Sales,14,Berlin,3,No,4,3.0,Great work-life balance.,7,5,3,39
EMP04319,34,Male,Finance,1,Berlin,3,No,3,4.0,Management is very supportive.,5,3,4,31
EMP04320,22,Male,Finance,6,Tokyo,3,Yes,1,1.0,I feel energized at work.,7,1,2,25
EMP04321,55,male,Operations,21,London,2,No,6,8.0,I am exhausted every day.,4,3,5,31
EMP04322,50,Female,IT,6,Tokyo,4,Yes,3,8.0,Extremely stressed and burnt out.,5,3,2,27
EMP04323,34,Female,Operations,3,Remote,5,No,4,8.0,Management expects too much.,6,2,2,26
EMP04324,50,Male,Sales,10,Tokyo,5,No,3,5.0,Nothing special to report.,6,5,2,35
EMP04325,60,Male,Finance,12,Remote,4,No,6,5.0,Standard corporate environment.,5,3,3,29
EMP04326,45,M,HR,10,Tokyo,3,No,7,4.0,Excellent benefits.,5,1,3,23
EMP04327,47,Female,Operations,22,London,3,No,2,3.0,Love the culture here.,9,2,3,34
EMP04328,38,Male,HR,2,New York,4,Yes,4,3.0,Great work-life balance.,10,3,4,41
EMP04329,28,female,HR,24,London,4,No,2,4.0,Great work-life balance.,8,2,5,36
EMP04330,34,male,Marketing,22,Tokyo,3,No,1,6.0,Standard corporate environment.,7,2,5,34
EMP04331,26,female,Finance,13,Berlin,5,No,7,2.0,Management is very supportive.,5,1,5,27
EMP04332,47,Female,Operations,16,New York,3,No,3,6.0,Nothing special to report.,5,1,5,27
EMP04333,24,Male,HR,13,Berlin,3,Yes,3,8.0,Terrible work-life balance.,8,4,4,40
EMP04334,28,Female,Sales,4,London,5,No,7,9.0,Extremely stressed and burnt out.,9,3,4,39
EMP04335,60,Female,Marketing,4,New York,5,No,3,4.0,Excellent benefits.,7,2,4,32
EMP04336,22,Male,IT,11,Tokyo,4,No,8,10.0,Management expects too much.,7,4,3,36
EMP04337,38,Female,Marketing,23,Berlin,3,No,3,8.0,Extremely stressed and burnt out.,4,1,2,19
EMP04338,64,Male,IT,14,Tokyo,3,No,7,7.0,Work is okay.,2,5,1,25
EMP04339,46,Female,Finance,3,Remote,2,No,8,2.0,Great work-life balance.,8,2,4,34
EMP04340,24,Male,Operations,19,New York,4,No,5,2.0,Excellent benefits.,5,5,2,33
EMP04341,36,Female,Operations,22,Berlin,3,Yes,3,9.0,Management expects too much.,7,5,5,43
EMP04342,50,Male,IT,1,London,3,No,1,8.0,I need a long break.,3,2,2,20
EMP04343,64,M,Sales,5,London,3,Yes,5,6.0,Work is okay.,9,4,3,40
EMP04344,53,Female,IT,17,London,3,No,3,7.0,Nothing special to report.,2,4,3,26
EMP04345,47,Female,IT,1,London,3,No,0,6.0,Standard corporate environment.,4,2,3,24
EMP04346,37,Other,Operations,19,Berlin,5,No,3,7.0,Standard corporate environment.,10,3,5,43
EMP04347,46,Female,HR,19,Remote,1,No,3,5.0,Average experience.,9,5,4,45
EMP04348,49,Other,Sales,4,London,4,No,6,9.0,I am exhausted every day.,8,4,5,42
EMP04349,30,Male,Operations,19,London,3,No,1,9.0,I need a long break.,6,2,4,30
EMP04350,22,Male,Marketing,6,London,4,No,3,2.0,Excellent benefits.,9,1,3,31
EMP04351,50,Male,IT,15,Remote,5,Yes,2,8.0,Nothing special to report.,7,1,3,27
EMP04352,43,Male,HR,4,New York,3,No,2,7.0,Average experience.,7,2,5,34
EMP04353,37,M,Sales,24,London,2,No,3,1.0,I feel energized at work.,10,3,3,39
EMP04354,62,Male,Finance,1,London,3,No,4,5.0,Work is okay.,8,1,5,33
EMP04355,62,Female,Sales,24,London,3,No,1,5.0,Average experience.,8,3,5,39
EMP04356,28,Female,Sales,17,New York,4,No,3,5.0,Average experience.,7,2,5,34
EMP04357,35,Female,IT,11,London,2,Yes,2,7.0,It pays the bills.,2,2,1,16
EMP04358,50,Female,IT,17,New York,2,No,6,8.0,I am exhausted every day.,6,5,2,35
EMP04359,40,Female,Finance,23,New York,4,No,5,6.0,It pays the bills.,9,2,5,38
EMP04360,40,Male,Finance,1,Tokyo,3,No,5,5.0,Average experience.,10,3,4,41
EMP04361,23,Male,Finance,9,Tokyo,3,No,5,6.0,Standard corporate environment.,7,4,5,40
EMP04362,62,Female,Operations,14,London,3,No,6,6.0,Standard corporate environment.,10,1,4,35
EMP04363,36,Female,Operations,15,Berlin,4,No,6,7.0,It pays the bills.,8,1,4,31
EMP04364,24,Female,IT,24,Tokyo,2,Yes,4,8.0,Average experience.,2,5,1,25
EMP04365,32,F,IT,1,Tokyo,3,No,6,6.0,Work is okay.,4,4,1,26
EMP04366,51,Female,Finance,2,Berlin,4,No,3,4.0,Excellent benefits.,6,3,5,35
EMP04367,61,Female,Operations,18,Remote,3,No,3,2.0,Great work-life balance.,8,3,3,35
EMP04368,39,Male,HR,18,London,4,No,6,5.0,Work is okay.,5,5,2,33
EMP04369,23,Female,Operations,6,Remote,4,Yes,4,1.0,I feel energized at work.,10,2,2,34
EMP04370,53,Female,IT,20,Remote,4,No,3,10.0,I need a long break.,2,4,2,24
EMP04371,29,Male,Operations,8,New York,4,No,6,5.0,Work is okay.,10,1,2,31
EMP04372,43,Male,IT,1,New York,4,No,3,9.0,Extremely stressed and burnt out.,3,4,2,26
EMP04373,27,Female,Finance,15,London,4,No,5,3.0,Great work-life balance.,5,5,4,37
EMP04374,33,Male,Finance,10,Berlin,4,Yes,5,7.0,Work is okay.,6,2,5,32
EMP04375,61,Male,Finance,4,New York,3,No,2,7.0,Nothing special to report.,5,4,3,32
EMP04376,57,Female,HR,10,Tokyo,2,No,2,3.0,Excellent benefits.,8,2,2,30
EMP04377,36,Male,HR,11,London,3,No,5,5.0,It pays the bills.,6,4,4,36
EMP04378,49,F,IT,5,Remote,3,No,1,6.0,Work is okay.,4,1,3,21
EMP04379,39,Male,Sales,9,London,3,No,3,4.0,I feel energized at work.,4,3,5,31
EMP04380,23,Female,Marketing,5,New York,3,No,8,2.0,Excellent benefits.,7,4,2,34
EMP04381,34,Female,HR,11,Berlin,5,No,0,3.0,Excellent benefits.,9,3,2,35
EMP04382,36,F,IT,3,Remote,5,Yes,3,8.0,I need a long break.,4,3,3,27
EMP04383,41,Male,Operations,4,Berlin,4,Yes,6,1.0,Management is very supportive.,6,3,3,31
EMP04384,50,Female,Finance,10,London,5,No,3,5.0,Work is okay.,9,5,5,47
EMP04385,63,Female,Finance,7,Berlin,5,No,4,9.0,I am exhausted every day.,4,1,2,19
EMP04386,50,Female,Finance,1,Berlin,4,No,3,2.0,Love the culture here.,7,3,5,37
EMP04387,24,Female,IT,6,London,2,No,6,10.0,Extremely stressed and burnt out.,7,1,2,25
EMP04388,40,Female,Finance,8,Remote,3,Yes,3,3.0,Great work-life balance.,9,4,4,42
EMP04389,24,male,HR,17,Berlin,3,No,8,3.0,Love the culture here.,4,1,2,19
EMP04390,35,Male,Operations,24,Berlin,2,No,3,7.0,Nothing special to report.,6,2,5,32
EMP04391,61,Male,Finance,7,London,4,Yes,5,7.0,Standard corporate environment.,9,3,4,39
EMP04392,25,M,IT,1,Tokyo,2,No,3,8.0,Standard corporate environment.,5,4,3,32
EMP04393,32,Male,Operations,9,Berlin,3,No,4,5.0,Nothing special to report.,7,3,3,33
EMP04394,52,Other,Finance,11,New York,2,No,6,3.0,Excellent benefits.,7,3,4,35
EMP04395,64,Female,Sales,19,Remote,3,Yes,4,1.0,I feel energized at work.,8,4,3,38
EMP04396,53,Female,Finance,2,Berlin,3,No,2,9.0,Management expects too much.,10,4,5,46
EMP04397,48,Male,Marketing,23,London,4,No,9,7.0,Average experience.,8,5,3,41
EMP04398,51,Male,HR,11,New York,3,No,9,5.0,Work is okay.,4,5,3,33
EMP04399,64,Female,Operations,3,London,3,No,3,7.0,Standard corporate environment.,7,5,3,39
EMP04400,23,male,HR,17,Berlin,4,No,1,3.0,Great work-life balance.,6,1,2,23
EMP04401,30,Other,Sales,10,New York,4,No,1,3.0,I feel energized at work.,9,2,4,36
EMP04402,49,Male,Sales,3,Remote,3,No,6,1.0,Management is very supportive.,8,2,5,36
EMP04403,52,Male,Marketing,22,Remote,2,No,4,5.0,Average experience.,6,1,4,27
EMP04404,55,Male,HR,3,Remote,1,No,5,7.0,Average experience.,4,5,5,37
EMP04405,36,F,Operations,21,Tokyo,4,No,4,3.0,Great work-life balance.,9,2,4,36
EMP04406,46,Male,Sales,7,London,3,Yes,3,5.0,It pays the bills.,8,5,2,39
EMP04407,57,Male,Sales,2,Berlin,2,No,4,1.0,Management is very supportive.,8,4,3,38
EMP04408,29,Male,Finance,1,New York,2,No,4,7.0,It pays the bills.,4,1,3,21
EMP04409,30,Male,Marketing,7,London,4,No,9,8.0,Management expects too much.,7,5,3,39
EMP04410,58,Other,IT,20,Berlin,3,No,3,6.0,It pays the bills.,2,1,2,15
EMP04411,60,Female,Sales,11,Tokyo,3,Yes,3,4.0,Excellent benefits.,9,3,4,39
EMP04412,53,Male,Operations,23,Berlin,4,Yes,2,9.0,I need a long break.,9,1,2,29
EMP04413,38,Male,Operations,6,London,2,Yes,3,2.0,Great work-life balance.,10,1,4,35
EMP04414,56,Male,Finance,23,Berlin,3,Yes,3,1.0,Management is very supportive.,7,5,5,43
EMP04415,58,Male,Operations,4,New York,3,Yes,8,6.0,Work is okay.,4,1,2,19
EMP04416,40,Male,Finance,19,Tokyo,3,No,4,1.0,Great work-life balance.,10,3,5,43
EMP04417,50,Female,Sales,21,New York,4,No,5,6.0,Standard corporate environment.,4,4,2,28
EMP04418,28,Male,Sales,19,Tokyo,3,Yes,6,1.0,Management is very supportive.,7,2,3,30
EMP04419,49,Male,Sales,14,Tokyo,4,No,5,6.0,Nothing special to report.,4,4,5,34
EMP04420,30,Male,Sales,3,Berlin,3,No,2,9.0,Management expects too much.,5,1,5,27
EMP04421,49,Female,IT,4,New York,3,No,4,10.0,Management expects too much.,7,3,1,29
EMP04422,27,Female,Marketing,8,Tokyo,3,No,4,5.0,It pays the bills.,7,3,2,31
EMP04423,50,Female,Marketing,18,Tokyo,4,Yes,8,4.0,Excellent benefits.,6,4,3,34
EMP04424,38,Female,IT,4,Berlin,3,No,6,9.0,Management expects too much.,3,5,2,29
EMP04425,37,Female,Sales,11,London,3,No,2,4.0,I feel energized at work.,8,2,4,34
EMP04426,44,Male,Operations,16,London,4,No,8,5.0,It pays the bills.,4,1,2,19
EMP04427,52,male,Finance,3,Remote,5,No,4,1.0,Love the culture here.,6,1,3,25
EMP04428,24,Male,Marketing,7,Remote,2,Yes,0,3.0,Excellent benefits.,4,4,2,28
EMP04429,42,Female,HR,2,Tokyo,2,No,3,4.0,Great work-life balance.,5,3,3,29
EMP04430,47,Female,Finance,1,London,2,Yes,2,8.0,Management expects too much.,6,3,3,31
EMP04431,57,Female,HR,1,Tokyo,4,No,7,1.0,I feel energized at work.,4,5,3,33
EMP04432,63,female,HR,6,New York,2,No,3,3.0,I feel energized at work.,6,2,2,26
EMP04433,58,Female,Sales,19,London,3,No,9,2.0,Excellent benefits.,6,1,4,27
EMP04434,43,F,HR,7,London,3,Yes,3,6.0,Work is okay.,10,4,4,44
EMP04435,63,M,Sales,24,London,3,No,4,9.0,Management expects too much.,6,5,3,37
EMP04436,33,Other,IT,5,Remote,2,No,7,8.0,Standard corporate environment.,4,2,3,24
EMP04437,63,male,Operations,21,Berlin,3,No,6,9.0,Extremely stressed and burnt out.,4,1,4,23
EMP04438,34,F,HR,18,Berlin,2,No,6,5.0,It pays the bills.,8,2,3,32
EMP04439,32,Female,Operations,24,Remote,2,No,0,3.0,Love the culture here.,10,1,4,35
EMP04440,37,Male,Sales,13,Remote,3,Yes,2,8.0,I am exhausted every day.,7,2,4,32
EMP04441,29,Male,HR,1,Remote,4,No,5,9.0,Extremely stressed and burnt out.,9,2,2,32
EMP04442,61,Female,Finance,10,Berlin,2,Yes,1,9.0,Management expects too much.,7,4,4,38
EMP04443,61,female,IT,9,Tokyo,3,Yes,5,8.0,I need a long break.,7,5,3,39
EMP04444,23,Female,Marketing,17,Remote,3,No,4,1.0,Love the culture here.,4,3,2,25
EMP04445,51,male,IT,1,Tokyo,4,No,4,9.0,Management expects too much.,5,2,2,24
EMP04446,51,M,HR,1,Tokyo,4,Yes,3,5.0,Nothing special to report.,8,4,2,36
EMP04447,33,Male,IT,7,New York,4,No,8,10.0,Extremely stressed and burnt out.,5,3,2,27
EMP04448,31,Male,Marketing,4,Berlin,3,No,1,9.0,Extremely stressed and burnt out.,4,5,4,35
EMP04449,32,Male,Finance,23,Tokyo,3,No,8,3.0,Management is very supportive.,8,5,2,39
EMP04450,36,Male,Operations,21,Berlin,4,No,2,7.0,Work is okay.,8,2,4,34
EMP04451,37,Female,Finance,12,Berlin,2,No,3,9.0,I am exhausted every day.,6,1,4,27
EMP04452,38,female,IT,16,New York,4,No,2,8.0,Work is okay.,7,5,1,35
EMP04453,47,Female,Marketing,14,Berlin,4,No,2,5.0,It pays the bills.,4,4,3,30
EMP04454,23,Female,Operations,23,Tokyo,3,No,3,2.0,Love the culture here.,7,2,3,30
EMP04455,33,Male,Marketing,10,London,3,No,4,5.0,Average experience.,8,5,2,39
EMP04456,47,Male,Finance,14,Tokyo,4,No,1,8.0,Terrible work-life balance.,6,2,3,28
EMP04457,44,Female,Sales,7,Tokyo,2,No,1,5.0,Work is okay.,6,1,5,29
EMP04458,39,Male,Sales,4,Berlin,3,No,3,8.0,Extremely stressed and burnt out.,10,5,4,47
EMP04459,53,Male,Operations,2,Tokyo,3,No,6,4.0,Management is very supportive.,10,2,5,40
EMP04460,59,Female,Operations,24,London,1,No,7,9.0,I need a long break.,6,4,2,32
EMP04461,24,Male,Operations,18,Berlin,2,No,5,4.0,Excellent benefits.,6,5,3,37
EMP04462,59,male,Sales,16,Remote,3,Yes,2,5.0,Nothing special to report.,5,1,4,25
EMP04463,24,Male,Finance,9,Tokyo,2,No,8,7.0,Nothing special to report.,5,3,3,29
EMP04464,51,Male,Operations,5,Tokyo,4,No,1,9.0,Management expects too much.,7,3,5,37
EMP04465,22,Male,Sales,9,New York,3,No,4,5.0,Work is okay.,8,2,5,36
EMP04466,51,Male,Operations,8,Remote,1,No,5,7.0,Work is okay.,8,5,4,43
EMP04467,53,Female,Operations,24,Remote,3,No,4,4.0,I feel energized at work.,4,5,5,37
EMP04468,49,Female,Marketing,20,London,1,No,4,2.0,Love the culture here.,10,1,3,33
EMP04469,42,Female,Operations,16,Remote,3,No,4,2.0,Management is very supportive.,5,3,2,27
EMP04470,34,Female,Sales,20,New York,3,Yes,1,5.0,It pays the bills.,7,4,3,36
EMP04471,48,Male,Finance,18,London,4,No,1,2.0,Excellent benefits.,10,3,4,41
EMP04472,57,Female,Sales,4,Remote,3,Yes,6,2.0,Love the culture here.,8,5,3,41
EMP04473,28,Male,Sales,16,London,3,No,1,2.0,Management is very supportive.,9,4,4,42
EMP04474,43,Male,Operations,4,Remote,4,Yes,3,4.0,Management is very supportive.,10,4,2,40
EMP04475,31,Female,Marketing,6,Remote,3,No,3,8.0,Management expects too much.,4,1,2,19
EMP04476,60,M,HR,3,Remote,3,No,2,7.0,Average experience.,4,2,5,28
EMP04477,36,Female,HR,18,Tokyo,4,No,6,5.0,Nothing special to report.,6,2,5,32
EMP04478,36,Male,HR,15,Remote,3,No,7,7.0,Nothing special to report.,4,1,4,23
EMP04479,25,Male,Sales,8,Tokyo,5,No,7,6.0,Average experience.,9,5,2,41
EMP04480,53,Other,Operations,18,Berlin,5,Yes,3,8.0,I need a long break.,6,5,3,37
EMP04481,44,Male,HR,24,New York,3,Yes,5,8.0,I am exhausted every day.,7,2,2,28
EMP04482,27,Male,IT,23,London,4,No,6,10.0,Terrible work-life balance.,5,3,2,27
EMP04483,45,Male,IT,3,London,4,No,3,8.0,I need a long break.,4,1,3,21
EMP04484,41,Male,IT,6,Berlin,5,No,2,8.0,Management expects too much.,6,3,1,27
EMP04485,58,Male,Finance,22,Remote,4,No,4,8.0,Management expects too much.,4,1,2,19
EMP04486,41,Female,Operations,21,New York,4,No,4,7.0,Average experience.,6,1,3,25
EMP04487,33,Female,Sales,24,Berlin,1,No,0,5.0,It pays the bills.,8,2,5,36
EMP04488,54,male,Sales,15,Berlin,3,No,4,8.0,Terrible work-life balance.,10,2,5,40
EMP04489,49,Male,Operations,12,London,3,No,1,4.0,Management is very supportive.,8,3,4,37
EMP04490,29,Male,Marketing,5,Tokyo,3,No,4,6.0,It pays the bills.,8,5,4,43
EMP04491,22,Female,Marketing,7,Tokyo,5,Yes,6,4.0,Excellent benefits.,8,4,4,40
EMP04492,58,Female,Finance,22,Remote,2,Yes,5,5.0,Average experience.,4,3,5,31
EMP04493,43,Female,Operations,15,Remote,4,Yes,4,3.0,Great work-life balance.,5,1,3,23
EMP04494,27,M,Marketing,7,Berlin,2,No,3,2.0,Love the culture here.,6,4,3,34
EMP04495,42,Male,Finance,13,Remote,1,No,6,1.0,Love the culture here.,5,4,2,30
EMP04496,53,M,HR,3,Tokyo,3,No,3,3.0,Excellent benefits.,5,4,3,32
EMP04497,56,Female,HR,23,New York,2,No,2,1.0,Love the culture here.,5,4,3,32
EMP04498,36,Male,Finance,13,London,5,No,5,5.0,It pays the bills.,10,4,3,42
EMP04499,26,F,Operations,3,Tokyo,3,Yes,8,2.0,Management is very supportive.,10,3,5,43
EMP04500,27,Female,HR,2,Remote,2,No,5,3.0,I feel energized at work.,5,2,5,30
EMP04501,46,Male,Operations,23,London,1,No,6,8.0,I am exhausted every day.,4,2,3,24
EMP04502,61,Male,Marketing,4,London,3,No,2,5.0,Work is okay.,8,1,5,33
EMP04503,50,Male,HR,17,Berlin,1,Yes,3,2.0,Great work-life balance.,7,5,3,39
EMP04504,28,Female,Marketing,6,Remote,3,Yes,5,2.0,Excellent benefits.,9,3,2,35
EMP04505,61,Male,Operations,11,Berlin,3,No,2,3.0,I feel energized at work.,6,4,5,38
EMP04506,34,Male,Operations,6,London,2,No,3,3.0,Great work-life balance.,4,2,4,26
EMP04507,59,Male,IT,22,Berlin,3,No,4,10.0,Extremely stressed and burnt out.,6,1,3,25
EMP04508,39,Female,Finance,2,Remote,4,Yes,2,8.0,Terrible work-life balance.,5,4,4,34
EMP04509,23,M,Sales,17,Tokyo,3,No,4,4.0,Management is very supportive.,6,1,3,25
EMP04510,29,Female,Finance,3,New York,3,No,4,9.0,Management expects too much.,10,4,2,40
EMP04511,32,Male,Operations,12,Tokyo,4,No,2,3.0,Love the culture here.,6,4,5,38
EMP04512,54,male,Operations,14,London,4,Yes,4,2.0,Love the culture here.,8,2,2,30
EMP04513,59,Female,Finance,2,Tokyo,4,No,4,6.0,Nothing special to report.,5,2,5,30
EMP04514,48,F,Operations,22,Berlin,4,No,4,4.0,Great work-life balance.,5,4,3,32
EMP04515,41,Female,Marketing,22,Remote,3,No,5,2.0,Great work-life balance.,4,2,4,26
EMP04516,33,Female,HR,5,Tokyo,2,Yes,4,6.0,Average experience.,4,3,5,31
EMP04517,64,Female,Operations,10,Tokyo,3,No,4,4.0,Excellent benefits.,6,4,2,32
EMP04518,52,Male,Finance,10,Remote,4,Yes,4,4.0,Great work-life balance.,9,2,3,34
EMP04519,48,Female,Finance,21,Berlin,2,No,4,4.0,Great work-life balance.,4,1,5,25
EMP04520,53,M,Finance,9,New York,3,No,2,4.0,Great work-life balance.,6,1,2,23
EMP04521,31,M,IT,21,Tokyo,4,Yes,7,6.0,Nothing special to report.,3,1,2,17
EMP04522,24,female,Marketing,13,London,3,Yes,4,9.0,I need a long break.,6,5,2,35
EMP04523,48,Female,Marketing,10,Berlin,3,No,4,3.0,Excellent benefits.,6,1,2,23
EMP04524,56,Male,IT,6,Berlin,3,Yes,4,10.0,Terrible work-life balance.,5,1,2,21
EMP04525,52,Male,Marketing,11,Tokyo,2,No,5,5.0,Work is okay.,9,3,5,41
EMP04526,36,Female,IT,4,Remote,3,No,4,9.0,I am exhausted every day.,4,3,2,25
EMP04527,37,Female,Marketing,14,Tokyo,1,No,5,4.0,Love the culture here.,5,5,2,33
EMP04528,34,Male,IT,17,Tokyo,4,Yes,3,9.0,I am exhausted every day.,4,3,3,27
EMP04529,56,Male,IT,20,Remote,4,Yes,3,7.0,It pays the bills.,6,2,3,28
EMP04530,32,Female,Marketing,2,London,4,No,0,3.0,I feel energized at work.,5,1,4,25
EMP04531,42,Female,IT,10,Remote,4,No,3,8.0,Terrible work-life balance.,4,2,2,22
EMP04532,32,Other,Marketing,3,Tokyo,3,No,6,9.0,Terrible work-life balance.,7,5,2,37
EMP04533,51,Female,IT,7,New York,2,No,1,9.0,Management expects too much.,5,2,2,24
EMP04534,56,Female,Finance,7,Remote,1,No,5,4.0,Management is very supportive.,5,2,5,30
EMP04535,43,Female,Sales,1,London,3,Yes,4,8.0,Terrible work-life balance.,10,2,5,40
EMP04536,59,Other,Marketing,8,Remote,4,No,5,7.0,Standard corporate environment.,4,3,5,31
EMP04537,52,Female,IT,23,Remote,5,Yes,3,9.0,Management expects too much.,7,1,1,23
EMP04538,35,F,Finance,1,Berlin,3,No,5,8.0,I am exhausted every day.,8,2,3,32
EMP04539,45,female,Sales,8,Berlin,3,No,4,2.0,Management is very supportive.,4,4,5,34
EMP04540,53,male,IT,14,Tokyo,3,No,4,10.0,Extremely stressed and burnt out.,6,1,2,23
EMP04541,57,Male,Sales,14,Tokyo,3,No,4,9.0,Management expects too much.,9,1,5,35
EMP04542,53,Male,Marketing,2,Remote,4,No,9,2.0,Management is very supportive.,8,4,5,42
EMP04543,36,Male,Sales,8,New York,4,No,6,3.0,Love the culture here.,6,5,4,39
EMP04544,64,Male,HR,19,Tokyo,4,No,4,6.0,Nothing special to report.,8,5,4,43
EMP04545,56,Male,Operations,10,Remote,4,Yes,2,7.0,Work is okay.,4,1,2,19
EMP04546,24,Male,HR,7,Remote,3,Yes,3,9.0,Extremely stressed and burnt out.,10,3,3,39
EMP04547,37,Male,Marketing,13,Remote,5,No,3,8.0,Terrible work-life balance.,4,5,2,31
EMP04548,26,Female,Marketing,22,Remote,4,No,2,5.0,Average experience.,6,5,5,41
EMP04549,42,Female,Sales,21,Remote,3,No,2,8.0,Management expects too much.,6,2,2,26
EMP04550,31,Male,Finance,15,Berlin,3,No,4,5.0,It pays the bills.,7,2,4,32
EMP04551,40,Female,IT,11,London,4,No,3,7.0,It pays the bills.,7,5,2,37
EMP04552,46,Female,Operations,14,London,3,No,7,9.0,Extremely stressed and burnt out.,4,3,4,29
EMP04553,25,Female,IT,11,Remote,3,No,6,9.0,Extremely stressed and burnt out.,4,2,2,22
EMP04554,50,male,Finance,2,Tokyo,3,No,3,1.0,Great work-life balance.,6,3,2,29
EMP04555,40,Male,Marketing,2,New York,4,No,8,8.0,Management expects too much.,6,1,5,29
EMP04556,64,Male,Operations,12,Remote,3,No,3,5.0,Work is okay.,7,3,5,37
EMP04557,23,Female,HR,15,New York,3,No,5,9.0,Management expects too much.,10,2,2,34
EMP04558,31,Male,Marketing,17,Berlin,4,No,3,3.0,Great work-life balance.,4,4,2,28
EMP04559,64,Female,Marketing,14,London,5,Yes,4,9.0,Extremely stressed and burnt out.,4,3,2,25
EMP04560,46,Male,Sales,16,Berlin,4,No,3,8.0,Terrible work-life balance.,8,5,4,43
EMP04561,41,Male,Finance,8,Tokyo,2,Yes,3,6.0,It pays the bills.,5,3,2,27
EMP04562,40,Male,Sales,24,Tokyo,3,Yes,6,8.0,I am exhausted every day.,10,3,4,41
